Date,Dew Point (°C) AVG,Dew Point (°C) HIGH,Dew Point (°C) LOW,Events,Humidity (%) AVG,Humidity (%) HIGH,Humidity (%) LOW,Precip. (mm),Sea Level Press. (hPa) AVG,Sea Level Press. (hPa) HIGH,Sea Level Press. (hPa) LOW,Temp. (°C) AVG,Temp. (°C) HIGH,Temp. (°C) LOW,Visibility (km) AVG,Visibility (km) HIGH,Visibility (km) LOW,Wind (km/h) AVG,Wind (km/h) HIGH,Wind (km/h) LOW
1997-06-04,8.0,9.0,6.0,,63.0,88.0,35.0,0.0,1017.0,1019.0,1013.0,16.0,22.0,10.0,8.0,10.0,5.0,11.0,24.0,
1997-06-05,11.0,16.0,3.0,Rain,63.0,88.0,21.0,0.0,1006.0,1012.0,1000.0,20.0,27.0,13.0,10.0,10.0,9.0,14.0,42.0,71.0
1997-06-06,13.0,16.0,11.0,Rain,67.0,88.0,41.0,0.0,1004.0,1006.0,1003.0,20.0,26.0,14.0,10.0,10.0,10.0,16.0,39.0,63.0
1997-06-07,14.0,17.0,10.0,Rain,73.0,100.0,44.0,0.0,1006.0,1007.0,1004.0,19.0,23.0,16.0,10.0,10.0,5.0,14.0,29.0,45.0
1997-06-08,12.0,15.0,9.0,Rain,67.0,88.0,49.0,0.0,1012.0,1017.0,1009.0,17.0,21.0,14.0,10.0,10.0,10.0,16.0,32.0,37.0
1997-06-09,10.0,11.0,9.0,Fog,67.0,100.0,43.0,0.0,1022.0,1023.0,1019.0,16.0,22.0,10.0,9.0,10.0,1.0,8.0,19.0,
1997-06-10,12.0,14.0,10.0,Rain,62.0,88.0,44.0,0.0,1017.0,1022.0,1011.0,20.0,26.0,14.0,9.0,10.0,6.0,11.0,35.0,
1997-06-11,16.0,17.0,13.0,"Rain,Thunderstorm",80.0,100.0,53.0,0.0,1007.0,1010.0,1005.0,20.0,24.0,17.0,7.0,10.0,2.0,11.0,19.0,
1997-06-12,13.0,15.0,11.0,Rain,79.0,94.0,64.0,0.0,1006.0,1007.0,1005.0,18.0,20.0,15.0,10.0,10.0,3.0,13.0,24.0,42.0
1997-06-13,12.0,13.0,10.0,,69.0,88.0,46.0,0.0,1005.0,1007.0,1003.0,18.0,22.0,15.0,10.0,10.0,9.0,13.0,21.0,
1997-06-14,9.0,12.0,7.0,Rain,70.0,94.0,52.0,0.0,1010.0,1015.0,1005.0,16.0,18.0,13.0,10.0,10.0,10.0,10.0,19.0,
1997-06-15,8.0,12.0,6.0,Rain,67.0,88.0,45.0,0.0,1018.0,1020.0,1016.0,14.0,18.0,11.0,10.0,10.0,10.0,6.0,14.0,
1997-06-16,10.0,12.0,1.0,Rain,72.0,94.0,32.0,0.0,1019.0,1020.0,1019.0,16.0,20.0,11.0,10.0,10.0,10.0,10.0,26.0,
1997-06-17,7.0,9.0,5.0,Rain,59.0,77.0,37.0,0.0,1021.0,1022.0,1020.0,16.0,20.0,12.0,10.0,10.0,10.0,10.0,19.0,
1997-06-18,9.0,12.0,4.0,,63.0,94.0,38.0,0.0,1017.0,1021.0,1013.0,16.0,21.0,12.0,10.0,10.0,6.0,14.0,27.0,
1997-06-19,10.0,12.0,8.0,Rain,80.0,94.0,59.0,0.0,1007.0,1013.0,1003.0,13.0,16.0,12.0,10.0,10.0,5.0,13.0,24.0,
1997-06-20,9.0,13.0,7.0,Rain,81.0,100.0,59.0,0.0,999.0,1003.0,992.0,12.0,16.0,8.0,9.0,10.0,4.0,13.0,29.0,48.0
1997-06-21,9.0,11.0,6.0,Rain,74.0,94.0,45.0,0.0,991.0,993.0,990.0,14.0,18.0,12.0,10.0,10.0,8.0,21.0,37.0,55.0
1997-06-22,11.0,12.0,1.0,"Rain,Thunderstorm",84.0,94.0,36.0,0.0,995.0,1000.0,992.0,14.0,17.0,12.0,9.0,10.0,5.0,14.0,23.0,48.0
1997-06-23,11.0,13.0,9.0,Rain,74.0,94.0,49.0,0.0,1008.0,1011.0,1003.0,16.0,20.0,12.0,10.0,10.0,8.0,11.0,21.0,
1997-06-24,6.0,8.0,4.0,,56.0,76.0,40.0,0.0,1015.0,1016.0,1013.0,14.0,18.0,10.0,10.0,10.0,10.0,11.0,16.0,
1997-06-25,12.0,14.0,9.0,Rain,88.0,94.0,72.0,0.0,1003.0,1012.0,996.0,13.0,16.0,12.0,10.0,10.0,5.0,14.0,27.0,48.0
1997-06-26,13.0,14.0,11.0,Rain,90.0,94.0,82.0,0.0,994.0,997.0,993.0,14.0,16.0,13.0,8.0,10.0,4.0,10.0,24.0,
1997-06-27,11.0,11.0,10.0,Rain,89.0,94.0,82.0,0.0,998.0,1001.0,996.0,12.0,13.0,12.0,9.0,10.0,5.0,23.0,29.0,53.0
1997-06-28,11.0,12.0,10.0,Rain,88.0,94.0,77.0,0.0,1003.0,1006.0,1001.0,13.0,16.0,11.0,9.0,10.0,4.0,10.0,13.0,
1997-06-29,12.0,12.0,10.0,,78.0,94.0,63.0,0.0,1007.0,1008.0,1006.0,16.0,18.0,13.0,9.0,10.0,5.0,8.0,19.0,
1997-06-30,9.0,10.0,8.0,,73.0,88.0,59.0,0.0,1004.0,1006.0,1003.0,13.0,16.0,12.0,10.0,10.0,9.0,11.0,16.0,
1997-07-01,9.0,11.0,6.0,Rain,71.0,94.0,45.0,0.0,1004.0,1005.0,1003.0,14.0,18.0,12.0,9.0,10.0,5.0,6.0,26.0,
1997-07-02,8.0,10.0,6.0,Rain,70.0,94.0,48.0,0.0,1005.0,1006.0,1004.0,14.0,18.0,11.0,10.0,10.0,10.0,11.0,24.0,
1997-07-03,9.0,11.0,8.0,Rain,76.0,94.0,55.0,0.0,1008.0,1012.0,1006.0,13.0,17.0,10.0,10.0,10.0,10.0,14.0,26.0,45.0
1997-07-04,11.0,13.0,9.0,Rain,79.0,94.0,64.0,0.0,1016.0,1020.0,1013.0,14.0,18.0,12.0,9.0,10.0,4.0,6.0,13.0,
1997-07-05,11.0,12.0,9.0,,69.0,94.0,46.0,0.0,1025.0,1028.0,1021.0,16.0,22.0,11.0,9.0,10.0,6.0,6.0,16.0,
1997-07-06,12.0,14.0,10.0,,66.0,94.0,44.0,0.0,1028.0,1029.0,1028.0,18.0,25.0,12.0,10.0,10.0,10.0,5.0,16.0,
1997-07-07,13.0,14.0,11.0,,60.0,88.0,39.0,0.0,1028.0,1029.0,1026.0,21.0,27.0,15.0,10.0,10.0,10.0,3.0,10.0,
1997-07-08,14.0,17.0,12.0,Rain,73.0,88.0,39.0,0.0,1025.0,1027.0,1023.0,21.0,27.0,15.0,9.0,10.0,6.0,5.0,24.0,
1997-07-09,14.0,17.0,10.0,,64.0,94.0,39.0,0.0,1021.0,1023.0,1019.0,21.0,26.0,16.0,8.0,10.0,4.0,8.0,23.0,
1997-07-10,11.0,13.0,9.0,,66.0,88.0,43.0,0.0,1017.0,1020.0,1016.0,19.0,23.0,15.0,10.0,10.0,10.0,13.0,24.0,
1997-07-11,12.0,14.0,11.0,,71.0,88.0,50.0,0.0,1016.0,1017.0,1014.0,18.0,24.0,13.0,10.0,10.0,9.0,5.0,11.0,
1997-07-12,12.0,14.0,10.0,Fog,70.0,100.0,41.0,0.0,1015.0,1016.0,1015.0,18.0,24.0,13.0,6.0,10.0,1.0,8.0,23.0,
1997-07-13,13.0,17.0,1.0,Rain,69.0,88.0,25.0,0.0,1016.0,1016.0,1015.0,19.0,23.0,16.0,10.0,10.0,10.0,11.0,27.0,
1997-07-14,13.0,14.0,9.0,,71.0,94.0,44.0,0.0,1019.0,1020.0,1017.0,19.0,24.0,15.0,10.0,10.0,10.0,10.0,21.0,
1997-07-15,13.0,16.0,10.0,Rain,69.0,88.0,47.0,0.0,1020.0,1021.0,1019.0,20.0,25.0,15.0,10.0,10.0,8.0,11.0,24.0,
1997-07-16,12.0,15.0,11.0,Rain,70.0,83.0,53.0,0.0,1018.0,1019.0,1016.0,18.0,22.0,15.0,10.0,10.0,10.0,13.0,19.0,
1997-07-17,14.0,17.0,10.0,Rain,82.0,94.0,59.0,0.0,1014.0,1017.0,1012.0,18.0,20.0,15.0,9.0,10.0,4.0,8.0,21.0,
1997-07-18,12.0,14.0,10.0,Rain,76.0,94.0,49.0,0.0,1019.0,1022.0,1017.0,16.0,21.0,12.0,10.0,10.0,5.0,11.0,26.0,47.0
1997-07-19,11.0,13.0,9.0,,64.0,94.0,38.0,0.0,1026.0,1027.0,1023.0,19.0,24.0,14.0,10.0,10.0,10.0,11.0,23.0,
1997-07-20,10.0,12.0,7.0,,58.0,88.0,34.0,0.0,1026.0,1027.0,1024.0,19.0,25.0,13.0,10.0,10.0,10.0,6.0,16.0,
1997-07-21,10.0,13.0,6.0,,56.0,94.0,29.0,0.0,1024.0,1025.0,1021.0,19.0,25.0,14.0,9.0,9.0,8.0,10.0,16.0,
1997-07-22,9.0,12.0,5.0,,52.0,82.0,26.0,0.0,1021.0,1022.0,1019.0,20.0,26.0,15.0,10.0,10.0,10.0,3.0,10.0,
1997-07-23,11.0,14.0,7.0,,48.0,77.0,28.0,0.0,1018.0,1020.0,1017.0,21.0,27.0,16.0,,,,6.0,19.0,
1997-07-24,12.0,17.0,9.0,Rain,61.0,94.0,46.0,0.0,1013.0,1017.0,1009.0,20.0,23.0,18.0,9.0,10.0,3.0,10.0,26.0,
1997-07-25,11.0,13.0,8.0,,61.0,88.0,38.0,0.0,1012.0,1015.0,1010.0,18.0,23.0,14.0,10.0,10.0,10.0,11.0,16.0,
1997-07-26,14.0,18.0,11.0,Rain,81.0,94.0,64.0,0.0,1015.0,1017.0,1012.0,17.0,21.0,13.0,9.0,10.0,3.0,8.0,26.0,
1997-07-27,11.0,15.0,8.0,Rain,60.0,88.0,36.0,0.0,1018.0,1021.0,1013.0,20.0,25.0,16.0,10.0,10.0,10.0,14.0,19.0,
1997-07-28,11.0,13.0,9.0,,61.0,88.0,38.0,0.0,1022.0,1023.0,1021.0,19.0,25.0,13.0,10.0,10.0,10.0,6.0,14.0,
1997-07-29,11.0,14.0,7.0,,55.0,88.0,30.0,0.0,1020.0,1022.0,1018.0,21.0,27.0,15.0,10.0,10.0,10.0,8.0,27.0,
1997-07-30,10.0,15.0,6.0,Rain,57.0,94.0,34.0,0.0,1017.0,1017.0,1016.0,20.0,24.0,16.0,9.0,10.0,5.0,13.0,24.0,48.0
1997-07-31,12.0,14.0,9.0,Rain,78.0,94.0,63.0,0.0,1017.0,1018.0,1016.0,16.0,17.0,14.0,10.0,10.0,10.0,13.0,21.0,
1997-08-01,16.0,18.0,14.0,Rain,84.0,100.0,69.0,0.0,1013.0,1015.0,1013.0,19.0,24.0,15.0,9.0,10.0,3.0,10.0,23.0,37.0
1997-08-02,11.0,17.0,8.0,Rain,60.0,88.0,43.0,0.0,1018.0,1019.0,1016.0,19.0,23.0,15.0,10.0,10.0,10.0,8.0,14.0,
1997-08-03,13.0,16.0,10.0,Rain,74.0,88.0,53.0,0.0,1018.0,1019.0,1018.0,18.0,21.0,15.0,10.0,10.0,10.0,8.0,21.0,
1997-08-04,13.0,15.0,11.0,Rain,72.0,88.0,53.0,0.0,1019.0,1020.0,1018.0,18.0,22.0,15.0,10.0,10.0,10.0,18.0,34.0,45.0
1997-08-05,13.0,15.0,9.0,Rain,71.0,94.0,41.0,0.0,1018.0,1020.0,1016.0,19.0,23.0,16.0,10.0,10.0,6.0,18.0,27.0,47.0
1997-08-06,16.0,19.0,13.0,"Rain,Thunderstorm",81.0,94.0,54.0,0.0,1015.0,1017.0,1013.0,21.0,26.0,16.0,7.0,10.0,2.0,10.0,34.0,40.0
1997-08-07,16.0,17.0,13.0,Rain,69.0,94.0,45.0,0.0,1015.0,1016.0,1015.0,22.0,27.0,18.0,9.0,10.0,7.0,10.0,24.0,
1997-08-08,16.0,19.0,14.0,,63.0,83.0,37.0,0.0,1017.0,1018.0,1016.0,24.0,31.0,18.0,9.0,10.0,8.0,5.0,13.0,
1997-08-09,17.0,18.0,15.0,,71.0,88.0,45.0,0.0,1019.0,1020.0,1018.0,23.0,28.0,19.0,6.0,10.0,4.0,5.0,13.0,
1997-08-10,16.0,19.0,11.0,,63.0,94.0,35.0,0.0,1017.0,1019.0,1014.0,24.0,31.0,18.0,7.0,9.0,6.0,8.0,27.0,
1997-08-11,17.0,19.0,16.0,Rain,61.0,78.0,45.0,0.0,1015.0,1018.0,1012.0,26.0,30.0,21.0,8.0,10.0,7.0,11.0,16.0,
1997-08-12,17.0,19.0,15.0,Rain,69.0,94.0,45.0,0.0,1021.0,1022.0,1019.0,23.0,28.0,18.0,10.0,10.0,10.0,5.0,13.0,
1997-08-13,17.0,19.0,12.0,"Rain,Thunderstorm",69.0,94.0,48.0,0.0,1021.0,1023.0,1020.0,23.0,27.0,20.0,9.0,10.0,6.0,8.0,23.0,
1997-08-14,13.0,16.0,11.0,,65.0,94.0,41.0,0.0,1023.0,1024.0,1021.0,20.0,26.0,15.0,10.0,10.0,10.0,8.0,13.0,
1997-08-15,14.0,15.0,13.0,,62.0,88.0,39.0,0.0,1021.0,1022.0,1020.0,21.0,28.0,15.0,10.0,10.0,10.0,5.0,14.0,
1997-08-16,15.0,16.0,11.0,Fog,61.0,88.0,39.0,0.0,1019.0,1021.0,1017.0,23.0,29.0,17.0,10.0,10.0,10.0,5.0,16.0,
1997-08-17,16.0,17.0,14.0,Rain,71.0,83.0,57.0,0.0,1018.0,1019.0,1018.0,22.0,25.0,19.0,9.0,10.0,5.0,5.0,13.0,
1997-08-18,17.0,18.0,15.0,,69.0,94.0,43.0,0.0,1018.0,1019.0,1017.0,24.0,30.0,18.0,8.0,10.0,5.0,6.0,14.0,
1997-08-19,16.0,17.0,14.0,,63.0,88.0,37.0,0.0,1017.0,1019.0,1016.0,24.0,30.0,19.0,5.0,10.0,2.0,6.0,21.0,
1997-08-20,14.0,16.0,12.0,,58.0,83.0,37.0,0.0,1017.0,1018.0,1017.0,23.0,29.0,18.0,8.0,9.0,6.0,8.0,14.0,
1997-08-21,16.0,18.0,14.0,Rain,68.0,83.0,54.0,0.0,1017.0,1018.0,1016.0,22.0,27.0,18.0,9.0,10.0,6.0,6.0,19.0,
1997-08-22,18.0,19.0,17.0,Rain,79.0,88.0,65.0,0.0,1019.0,1020.0,1018.0,22.0,25.0,20.0,10.0,10.0,10.0,10.0,16.0,
1997-08-23,18.0,19.0,17.0,,79.0,94.0,54.0,0.0,1015.0,1018.0,1012.0,23.0,27.0,20.0,10.0,10.0,10.0,13.0,23.0,
1997-08-24,18.0,19.0,17.0,Rain,81.0,88.0,65.0,0.0,1012.0,1013.0,1011.0,22.0,25.0,20.0,10.0,10.0,3.0,13.0,21.0,
1997-08-25,17.0,18.0,14.0,Rain,84.0,94.0,60.0,0.0,1009.0,1011.0,1008.0,20.0,22.0,18.0,9.0,10.0,5.0,8.0,14.0,
1997-08-26,11.0,12.0,10.0,Fog,69.0,94.0,46.0,0.0,1011.0,1012.0,1009.0,17.0,23.0,12.0,10.0,10.0,7.0,8.0,21.0,
1997-08-27,13.0,16.0,10.0,Rain,81.0,94.0,68.0,0.0,1001.0,1006.0,998.0,17.0,20.0,14.0,10.0,10.0,3.0,13.0,26.0,
1997-08-28,12.0,14.0,9.0,"Rain,Thunderstorm",81.0,100.0,49.0,0.0,996.0,999.0,995.0,16.0,20.0,12.0,10.0,10.0,5.0,10.0,29.0,50.0
1997-08-29,11.0,14.0,8.0,Rain,68.0,94.0,46.0,0.0,1007.0,1011.0,1000.0,17.0,21.0,14.0,10.0,10.0,10.0,23.0,29.0,52.0
1997-08-30,14.0,17.0,12.0,Rain,84.0,100.0,64.0,0.0,1009.0,1016.0,1004.0,18.0,21.0,15.0,9.0,10.0,5.0,13.0,23.0,
1997-08-31,14.0,17.0,12.0,Rain,77.0,94.0,57.0,0.0,1011.0,1016.0,1004.0,19.0,24.0,14.0,10.0,10.0,10.0,14.0,34.0,60.0
1997-09-01,12.0,13.0,9.0,,66.0,82.0,46.0,0.0,1015.0,1019.0,1011.0,18.0,21.0,15.0,10.0,10.0,10.0,16.0,23.0,
1997-09-02,11.0,12.0,8.0,,74.0,94.0,49.0,0.0,1020.0,1020.0,1019.0,16.0,20.0,12.0,10.0,10.0,10.0,8.0,24.0,
1997-09-03,14.0,15.0,12.0,Rain,79.0,94.0,64.0,0.0,1017.0,1020.0,1016.0,17.0,19.0,14.0,10.0,10.0,7.0,13.0,29.0,
1997-09-04,11.0,16.0,7.0,Rain,68.0,100.0,40.0,0.0,1017.0,1019.0,1015.0,19.0,22.0,16.0,9.0,10.0,3.0,10.0,16.0,
1997-09-05,11.0,13.0,10.0,Rain,79.0,94.0,52.0,0.0,1019.0,1021.0,1018.0,17.0,20.0,12.0,10.0,10.0,10.0,6.0,16.0,
1997-09-06,9.0,11.0,1.0,Fog,71.0,100.0,38.0,0.0,1023.0,1024.0,1021.0,16.0,21.0,10.0,10.0,10.0,10.0,8.0,24.0,
1997-09-07,12.0,14.0,10.0,Rain,74.0,88.0,57.0,0.0,1026.0,1028.0,1023.0,18.0,22.0,14.0,10.0,10.0,10.0,10.0,14.0,
1997-09-08,11.0,13.0,8.0,,71.0,94.0,49.0,0.0,1026.0,1028.0,1025.0,16.0,22.0,9.0,10.0,10.0,10.0,8.0,16.0,
1997-09-09,9.0,12.0,6.0,,62.0,88.0,35.0,0.0,1026.0,1028.0,1025.0,17.0,22.0,13.0,10.0,10.0,10.0,8.0,14.0,
1997-09-10,9.0,11.0,7.0,,65.0,87.0,46.0,0.0,1025.0,1028.0,1020.0,16.0,21.0,10.0,10.0,10.0,10.0,5.0,13.0,
1997-09-11,11.0,14.0,10.0,Rain,72.0,94.0,52.0,0.0,1011.0,1020.0,1005.0,16.0,20.0,12.0,10.0,10.0,10.0,11.0,19.0,
1997-09-12,9.0,14.0,4.0,Rain,71.0,88.0,45.0,0.0,1005.0,1008.0,1003.0,16.0,20.0,10.0,10.0,10.0,10.0,16.0,27.0,48.0
1997-09-13,4.0,7.0,0.0,,61.0,93.0,34.0,0.0,1015.0,1022.0,1008.0,12.0,17.0,7.0,10.0,10.0,10.0,13.0,26.0,45.0
1997-09-14,7.0,8.0,4.0,,67.0,87.0,43.0,0.0,1024.0,1026.0,1022.0,13.0,19.0,7.0,10.0,10.0,10.0,6.0,16.0,
1997-09-15,9.0,11.0,7.0,,71.0,93.0,46.0,0.0,1023.0,1025.0,1021.0,14.0,20.0,9.0,10.0,10.0,10.0,11.0,27.0,
1997-09-16,10.0,12.0,6.0,,67.0,94.0,38.0,0.0,1019.0,1022.0,1016.0,17.0,22.0,12.0,10.0,10.0,10.0,11.0,24.0,
1997-09-17,12.0,14.0,9.0,,77.0,94.0,57.0,0.0,1021.0,1023.0,1018.0,16.0,22.0,11.0,9.0,10.0,7.0,5.0,21.0,
1997-09-18,13.0,15.0,11.0,"Fog,Rain",75.0,100.0,44.0,0.0,1022.0,1023.0,1021.0,18.0,25.0,11.0,7.0,10.0,0.0,5.0,19.0,
1997-09-19,12.0,15.0,8.0,Rain,76.0,88.0,59.0,0.0,1026.0,1028.0,1023.0,17.0,18.0,16.0,9.0,10.0,4.0,13.0,23.0,
1997-09-20,7.0,13.0,5.0,Rain,59.0,88.0,42.0,0.0,1028.0,1029.0,1027.0,16.0,19.0,12.0,10.0,10.0,10.0,19.0,24.0,
1997-09-21,6.0,7.0,3.0,,60.0,82.0,37.0,0.0,1025.0,1027.0,1024.0,14.0,19.0,9.0,10.0,10.0,10.0,8.0,23.0,
1997-09-22,7.0,10.0,5.0,,66.0,87.0,35.0,0.0,1025.0,1027.0,1024.0,14.0,21.0,9.0,10.0,10.0,9.0,8.0,19.0,
1997-09-23,9.0,10.0,8.0,,70.0,94.0,43.0,0.0,1026.0,1028.0,1025.0,16.0,21.0,10.0,9.0,10.0,7.0,10.0,24.0,
1997-09-24,10.0,12.0,9.0,,72.0,94.0,49.0,0.0,1027.0,1028.0,1025.0,15.0,20.0,10.0,10.0,10.0,10.0,8.0,23.0,
1997-09-25,11.0,12.0,9.0,,68.0,82.0,52.0,0.0,1027.0,1028.0,1026.0,17.0,20.0,14.0,10.0,10.0,9.0,10.0,16.0,
1997-09-26,12.0,13.0,9.0,,75.0,94.0,46.0,0.0,1025.0,1028.0,1022.0,17.0,22.0,13.0,8.0,10.0,4.0,10.0,19.0,
1997-09-27,12.0,12.0,11.0,,76.0,88.0,64.0,0.0,1019.0,1022.0,1016.0,16.0,19.0,13.0,8.0,10.0,5.0,10.0,16.0,
1997-09-28,11.0,12.0,9.0,Fog,78.0,100.0,56.0,0.0,1017.0,1018.0,1015.0,15.0,20.0,10.0,7.0,10.0,3.0,5.0,11.0,
1997-09-29,13.0,14.0,12.0,"Fog,Rain",74.0,94.0,50.0,0.0,1020.0,1023.0,1018.0,18.0,23.0,13.0,5.0,9.0,2.0,3.0,8.0,
1997-09-30,15.0,16.0,14.0,,80.0,94.0,68.0,0.0,1023.0,1025.0,1022.0,19.0,22.0,17.0,7.0,10.0,3.0,5.0,13.0,
1997-10-01,15.0,16.0,13.0,,76.0,94.0,50.0,0.0,1019.0,1022.0,1017.0,20.0,25.0,16.0,10.0,10.0,8.0,10.0,24.0,40.0
1997-10-02,9.0,13.0,8.0,,67.0,88.0,46.0,0.0,1019.0,1021.0,1018.0,17.0,20.0,13.0,10.0,10.0,10.0,6.0,11.0,
1997-10-03,9.0,11.0,7.0,,67.0,77.0,49.0,0.0,1021.0,1022.0,1020.0,14.0,18.0,12.0,10.0,10.0,7.0,3.0,10.0,
1997-10-04,11.0,12.0,10.0,,76.0,100.0,52.0,0.0,1021.0,1022.0,1019.0,15.0,20.0,10.0,10.0,10.0,6.0,6.0,14.0,
1997-10-05,9.0,11.0,9.0,,76.0,94.0,56.0,0.0,1015.0,1019.0,1010.0,14.0,18.0,10.0,10.0,10.0,7.0,6.0,14.0,
1997-10-06,13.0,15.0,10.0,Rain,85.0,100.0,56.0,0.0,1002.0,1010.0,997.0,16.0,21.0,11.0,7.0,10.0,4.0,10.0,21.0,39.0
1997-10-07,10.0,14.0,6.0,Rain,80.0,94.0,48.0,0.0,996.0,1002.0,994.0,14.0,17.0,12.0,9.0,10.0,3.0,13.0,27.0,42.0
1997-10-08,13.0,17.0,9.0,Rain,90.0,100.0,82.0,0.0,998.0,1002.0,992.0,14.0,18.0,12.0,9.0,10.0,3.0,13.0,27.0,50.0
1997-10-09,13.0,17.0,12.0,Rain,79.0,100.0,68.0,0.0,1000.0,1004.0,993.0,17.0,18.0,16.0,10.0,10.0,6.0,23.0,34.0,60.0
1997-10-10,8.0,15.0,4.0,Rain,66.0,94.0,42.0,0.0,1004.0,1009.0,998.0,13.0,17.0,11.0,10.0,10.0,8.0,21.0,29.0,58.0
1997-10-11,9.0,11.0,7.0,Rain,89.0,100.0,77.0,0.0,1003.0,1010.0,996.0,11.0,12.0,9.0,7.0,10.0,3.0,13.0,21.0,
1997-10-12,4.0,9.0,0.0,Rain,69.0,100.0,44.0,0.0,1011.0,1018.0,998.0,10.0,12.0,8.0,10.0,10.0,4.0,16.0,26.0,40.0
1997-10-13,3.0,7.0,1.0,Rain,71.0,87.0,50.0,0.0,1020.0,1025.0,1017.0,9.0,12.0,6.0,10.0,10.0,5.0,10.0,23.0,42.0
1997-10-14,3.0,8.0,1.0,Rain,78.0,93.0,54.0,0.0,1024.0,1027.0,1016.0,7.0,10.0,3.0,9.0,10.0,5.0,6.0,13.0,
1997-10-15,11.0,13.0,8.0,Rain,91.0,100.0,82.0,0.0,1011.0,1016.0,1009.0,11.0,14.0,9.0,8.0,10.0,3.0,6.0,11.0,
1997-10-16,12.0,14.0,9.0,"Fog,Rain",88.0,100.0,72.0,0.0,1012.0,1014.0,1010.0,13.0,17.0,10.0,8.0,10.0,2.0,6.0,21.0,
1997-10-17,13.0,15.0,10.0,,78.0,94.0,56.0,0.0,1011.0,1013.0,1010.0,17.0,19.0,14.0,10.0,10.0,10.0,13.0,27.0,45.0
1997-10-18,13.0,14.0,11.0,Fog,81.0,100.0,57.0,0.0,1017.0,1018.0,1014.0,17.0,22.0,12.0,8.0,9.0,7.0,6.0,16.0,
1997-10-19,12.0,15.0,10.0,Fog,86.0,100.0,53.0,0.0,1016.0,1017.0,1014.0,17.0,23.0,10.0,4.0,9.0,0.0,3.0,11.0,
1997-10-20,9.0,13.0,3.0,Rain,81.0,100.0,58.0,0.0,1017.0,1019.0,1016.0,12.0,14.0,11.0,7.0,10.0,1.0,16.0,34.0,52.0
1997-10-21,2.0,4.0,0.0,,59.0,81.0,44.0,0.0,1018.0,1019.0,1016.0,10.0,13.0,7.0,10.0,10.0,10.0,26.0,35.0,58.0
1997-10-22,4.0,6.0,2.0,,73.0,93.0,55.0,0.0,1015.0,1016.0,1014.0,8.0,14.0,3.0,10.0,10.0,8.0,8.0,16.0,
1997-10-23,3.0,5.0,2.0,,68.0,87.0,54.0,0.0,1018.0,1022.0,1016.0,9.0,13.0,5.0,10.0,10.0,10.0,6.0,14.0,
1997-10-24,3.0,5.0,1.0,,67.0,87.0,47.0,0.0,1027.0,1030.0,1022.0,8.0,12.0,4.0,10.0,10.0,10.0,8.0,13.0,
1997-10-25,2.0,3.0,0.0,,76.0,93.0,50.0,0.0,1029.0,1030.0,1028.0,6.0,12.0,1.0,8.0,10.0,5.0,3.0,6.0,
1997-10-26,2.0,5.0,0.0,Fog,77.0,100.0,54.0,0.0,1026.0,1028.0,1025.0,7.0,13.0,0.0,6.0,10.0,4.0,3.0,3.0,
1997-10-27,4.0,8.0,0.0,Fog,79.0,100.0,62.0,0.0,1027.0,1030.0,1025.0,9.0,13.0,5.0,6.0,10.0,0.0,6.0,21.0,
1997-10-28,-6.0,0.0,-11.0,,49.0,70.0,22.0,0.0,1034.0,1037.0,1030.0,6.0,10.0,2.0,,,,14.0,29.0,
1997-10-29,-3.0,0.0,-8.0,,63.0,87.0,26.0,0.0,1036.0,1037.0,1034.0,4.0,11.0,-1.0,,,,5.0,10.0,
1997-10-30,0.0,3.0,-5.0,,75.0,93.0,52.0,0.0,1032.0,1034.0,1031.0,4.0,11.0,-2.0,5.0,9.0,2.0,3.0,3.0,
1997-10-31,0.0,3.0,-2.0,,73.0,93.0,44.0,0.0,1032.0,1034.0,1030.0,6.0,13.0,-1.0,5.0,10.0,2.0,3.0,8.0,
1997-11-01,0.0,4.0,-3.0,Fog,74.0,93.0,38.0,0.0,1026.0,1030.0,1023.0,6.0,12.0,-1.0,6.0,10.0,0.0,3.0,3.0,
1997-11-02,3.0,6.0,0.0,Fog,96.0,100.0,76.0,0.0,1021.0,1023.0,1020.0,4.0,9.0,0.0,1.0,4.0,0.0,3.0,3.0,
1997-11-03,6.0,8.0,3.0,Fog,84.0,100.0,71.0,0.0,1015.0,1019.0,1010.0,7.0,12.0,3.0,6.0,10.0,0.0,11.0,32.0,
1997-11-04,7.0,12.0,4.0,Rain,85.0,100.0,71.0,0.0,1003.0,1009.0,997.0,9.0,13.0,6.0,6.0,9.0,3.0,18.0,24.0,
1997-11-05,11.0,12.0,9.0,Rain,81.0,94.0,63.0,0.0,993.0,997.0,985.0,13.0,16.0,12.0,10.0,10.0,6.0,16.0,27.0,48.0
1997-11-06,10.0,11.0,8.0,"Fog,Rain",91.0,100.0,82.0,0.0,984.0,986.0,982.0,11.0,14.0,9.0,9.0,10.0,4.0,6.0,11.0,
1997-11-07,8.0,10.0,4.0,"Fog,Rain",85.0,100.0,54.0,0.0,987.0,989.0,983.0,10.0,13.0,8.0,6.0,10.0,1.0,8.0,27.0,
1997-11-08,7.0,10.0,3.0,Rain,74.0,93.0,48.0,0.0,984.0,988.0,981.0,11.0,14.0,9.0,10.0,10.0,5.0,23.0,35.0,74.0
